,filename,text,tokens,dictionary_word_count_textblob,catalog_number,token_count,dictionary_word_count,dict_word_or_stem_count,dict_word_or_stem_ratio,dict_word_ratio_textblob
229,BRIT333659_370-symbiota_data_14246135_primary_label_ocr.txt,"05 AUG 2016
THE UNIVERSITY OF TEXAS HERBARIUM
Thelesperma ambiguum Gray
T. E. MELCHERT
1962
280.5
Thelesperma megapotamicum
var. ambiguum Shinners.
TEXAS: Live Oak Countył Short brush
in shallow sandy loam on caliche hills,
12.1 miles east of George West on
new U.S. 59.
Collected by Marshall C. Johnston
Collected by Marshall C, Johnston
13 September 1955
No. 2782C
","['05', 'AUG', '2016', 'THE', 'UNIVERSITY', 'OF', 'TEXAS', 'HERBARIUM', 'Thelesperma', 'ambiguum', 'Gray', 'T.', 'E.', 'MELCHERT', '1962', '280.5', 'Thelesperma', 'megapotamicum', 'var', '.', 'ambiguum', 'Shinners', '.', 'TEXAS', ':', 'Live', 'Oak', 'Countył', 'Short', 'brush', 'in', 'shallow', 'sandy', 'loam', 'on', 'caliche', 'hills', ',', '12.1', 'miles', 'east', 'of', 'George', 'West', 'on', 'new', 'U.S.', '59', '.', 'Collected', 'by', 'Marshall', 'C.', 'Johnston', 'Collected', 'by', 'Marshall', 'C', ',', 'Johnston', '13', 'September', '1955', 'No', '.', '2782C']",53,BRIT333659,66,25,30,0.45454545454545453,0.803030303030303
230,BRIT352579_370-symbiota_data_24840112_primary_label_ocr.txt,"Hoffmanseggia drepanocarpa A. Gray
1976
IMRE J. EIFERT
THE UNIVERSITY OF TEXAS HERBARIUM
PLANTS OF THE SOUTHWEST
T.
Culberson County, exas
No. 85
Hoffmanseggia drepanocarpa Gray
a few plants scattered in the sand
on Highway 80 about l2 mi. e. Van Horn.
Date June 13, 1949
Alt.4000
feet
Coll. L. C. Hinckley and Leon Hinckley
","['Hoffmanseggia', 'drepanocarpa', 'A', '.', 'Gray', '1976', 'IMRE', 'J.', 'EIFERT', 'THE', 'UNIVERSITY', 'OF', 'TEXAS', 'HERBARIUM', 'PLANTS', 'OF', 'THE', 'SOUTHWEST', 'T.', 'Culberson', 'County', ',', 'exas', 'No', '.', '85', 'Hoffmanseggia', 'drepanocarpa', 'Gray', 'a', 'few', 'plants', 'scattered', 'in', 'the', 'sand', 'on', 'Highway', '80', 'about', 'l2', 'mi', '.', 'e.', 'Van', 'Horn', '.', 'Date', 'June', '13', ',', '1949', 'Alt.4000', 'feet', 'Coll', '.', 'L.', 'C.', 'Hinckley', 'and', 'Leon', 'Hinckley']",46,BRIT352579,62,28,30,0.4838709677419355,0.7419354838709677
231,BRIT389586_370-symbiota_data_26787366_primary_label_ocr.txt,"PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Leersia lenticularis Michx.
Upshur Co.: 3.3 miles south of New Diana.
Dried-up low spot, sandy ground with scattered
pines.
16004
15 September 1953
LLOYD H. SHINNERS
","['PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Leersia', 'lenticularis', 'Michx', '.', 'Upshur', 'Co.', ':', '3.3', 'miles', 'south', 'of', 'New', 'Diana', '.', 'Dried-up', 'low', 'spot', ',', 'sandy', 'ground', 'with', 'scattered', 'pines', '.', '16004', '15', 'September', '1953', 'LLOYD', 'H.', 'SHINNERS']",31,BRIT389586,39,16,20,0.5128205128205128,0.7948717948717948
232,BRIT491630_370-symbiota_data_14251615_primary_label_ocr.txt,"PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Ampelanus
Harrison County: Caddo Lake State
Park, W. side along old abandoned
trail near bayou, sand,
forest. Trailing vine over shrub
2 meters or more high. Flowers
in clusters, greenish yellow,
odorless, túbular, 5 petals.
deep pine
Anne Estelle Orr #153
8,May,1948
","['PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Ampelanus', 'Harrison', 'County', ':', 'Caddo', 'Lake', 'State', 'Park', ',', 'W.', 'side', 'along', 'old', 'abandoned', 'trail', 'near', 'bayou', ',', 'sand', ',', 'forest', '.', 'Trailing', 'vine', 'over', 'shrub', '2', 'meters', 'or', 'more', 'high', '.', 'Flowers', 'in', 'clusters', ',', 'greenish', 'yellow', ',', 'odorless', ',', 'túbular', ',', '5', 'petals', '.', 'deep', 'pine', 'Anne', 'Estelle', 'Orr', '#', '153', '8', ',', 'May,1948']",54,BRIT491630,64,32,38,0.59375,0.84375
233,BRIT395414_370-symbiota_data_26788967_primary_label_ocr.txt,"TRACY HERBARIUM (TAES), TEXAS A&M UNIVERSITY
Tridens albescens (Vasey) Woot. & Standl.
Det. by Stephan L. Hatch
August 2000
N S. 29/x人I
PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Triodia albescens Vasey
Hamilton Co.: Camp Joy, Hico; infrequent in
waste ground back of tourist court.
Culms erect, up to 6 dm. high.
V. L. CORY
58042
September 26, 1950
","['TRACY', 'HERBARIUM', '(', 'TAES', ')', ',', 'TEXAS', 'A', '&', 'M', 'UNIVERSITY', 'Tridens', 'albescens', '(', 'Vasey', ')', 'Woot', '.', '&', 'Standl', '.', 'Det', '.', 'by', 'Stephan', 'L.', 'Hatch', 'August', '2000', 'N', 'S.', '29/x人I', 'PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Triodia', 'albescens', 'Vasey', 'Hamilton', 'Co.', ':', 'Camp', 'Joy', ',', 'Hico', ';', 'infrequent', 'in', 'waste', 'ground', 'back', 'of', 'tourist', 'court', '.', 'Culms', 'erect', ',', 'up', 'to', '6', 'dm', '.', 'high', '.', 'V.', 'L.', 'CORY', '58042', 'September', '26', ',', '1950']",56,BRIT395414,78,29,32,0.41025641025641024,0.717948717948718
234,BRIT398121_370-symbiota_data_26815787_primary_label_ocr.txt,"HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Juniperus scopulorum Sarg.
""Rocky Mountain juniper"". Small tree 3.5 m.
tall with trunk 12 dm. in diameter;
branchlets drooping, some up to 6 dm.
long.
Randall Co., Palo Duro State Park; along
channel at foot of Triassic Peak.
V. L. CORY
50455
October 21, 1945
","['HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Juniperus', 'scopulorum', 'Sarg', '.', '``', 'Rocky', 'Mountain', 'juniper', ""''"", '.', 'Small', 'tree', '3.5', 'm.', 'tall', 'with', 'trunk', '12', 'dm', '.', 'in', 'diameter', ';', 'branchlets', 'drooping', ',', 'some', 'up', 'to', '6', 'dm', '.', 'long', '.', 'Randall', 'Co.', ',', 'Palo', 'Duro', 'State', 'Park', ';', 'along', 'channel', 'at', 'foot', 'of', 'Triassic', 'Peak', '.', 'V.', 'L.', 'CORY', '50455', 'October', '21', ',', '1945']",47,BRIT398121,63,29,30,0.47619047619047616,0.746031746031746
235,BRIT344058_370-symbiota_data_24838081_primary_label_ocr.txt,"PLANTS OF TEXAS
Euphorbia missuriea Raf.
Low sandy area, bank of Canadian R., 29 mi,
S. of Perryton on Texas 70,
ROBERTS CO,
Charles Wallis
7/15/57
","['PLANTS', 'OF', 'TEXAS', 'Euphorbia', 'missuriea', 'Raf', '.', 'Low', 'sandy', 'area', ',', 'bank', 'of', 'Canadian', 'R.', ',', '29', 'mi', ',', 'S.', 'of', 'Perryton', 'on', 'Texas', '70', ',', 'ROBERTS', 'CO', ',', 'Charles', 'Wallis', '7/15/57']",24,BRIT344058,32,9,10,0.3125,0.75
236,BRIT393281_370-symbiota_data_26815575_primary_label_ocr.txt,"Hilaria mutica (Buckl.) Benth.
Deep sand of the High Plains
dominated by mesquite and grasses,
north and northeast of Notrees,
ECTOR COUNTY
Turner Collins 166
June 15, 1965
","['Hilaria', 'mutica', '(', 'Buckl', '.', ')', 'Benth', '.', 'Deep', 'sand', 'of', 'the', 'High', 'Plains', 'dominated', 'by', 'mesquite', 'and', 'grasses', ',', 'north', 'and', 'northeast', 'of', 'Notrees', ',', 'ECTOR', 'COUNTY', 'Turner', 'Collins', '166', 'June', '15', ',', '1965']",31,BRIT393281,35,17,19,0.5428571428571428,0.8857142857142857
237,BRIT334692_370-symbiota_data_14248162_primary_label_ocr.txt,"-Tetraneuiss scaposa uar. Scaposa
UNIVERSITY OF ARIZONA ANNOTATION LABEL
H. (Wrsth)
glabra
Hymenoxys scaposa (DC.) Parker
K. F. Parker
1948
PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Actinea
Sherman Co.: 25 miles e. of Stratford.
In gravelly silt loam.
Common.
LLOYD H. SHINNERS
8213
June 25, 1945
","['-Tetraneuiss', 'scaposa', 'uar', '.', 'Scaposa', 'UNIVERSITY', 'OF', 'ARIZONA', 'ANNOTATION', 'LABEL', 'H.', '(', 'Wrsth', ')', 'glabra', 'Hymenoxys', 'scaposa', '(', 'DC', '.', ')', 'Parker', 'K.', 'F.', 'Parker', '1948', 'PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Actinea', 'Sherman', 'Co.', ':', '25', 'miles', 'e.', 'of', 'Stratford', '.', 'In', 'gravelly', 'silt', 'loam', '.', 'Common', '.', 'LLOYD', 'H.', 'SHINNERS', '8213', 'June', '25', ',', '1945']",43,BRIT334692,59,19,22,0.3728813559322034,0.7288135593220338
238,BRIT432341_370-symbiota_data_24033001_primary_label_ocr.txt,"Universidad Autónoma de
silva sustentus
Nuevo León
vitae est
Facultad de Ciencias Forestales
Herbario CFNL
Flora de Nuevo León
UANL
9/05/2004
Phanerophlebia umbonata Underw.
a Botella, Santiago, 1600 msnm, Bosque pino-encino
Col. E. Estrada et al. # 16143
et. E. Estrada
ASPLENLA CcEAE
D DE CIENCIAS FORES
","['Universidad', 'Autónoma', 'de', 'silva', 'sustentus', 'Nuevo', 'León', 'vitae', 'est', 'Facultad', 'de', 'Ciencias', 'Forestales', 'Herbario', 'CFNL', 'Flora', 'de', 'Nuevo', 'León', 'UANL', '9/05/2004', 'Phanerophlebia', 'umbonata', 'Underw', '.', 'a', 'Botella', ',', 'Santiago', ',', '1600', 'msnm', ',', 'Bosque', 'pino-encino', 'Col.', 'E.', 'Estrada', 'et', 'al', '.', '#', '16143', 'et', '.', 'E.', 'Estrada', 'ASPLENLA', 'CcEAE', 'D', 'DE', 'CIENCIAS', 'FORES']",28,BRIT432341,53,10,13,0.24528301886792453,0.5283018867924528
239,BRIT291465_370-symbiota_data_14236865_primary_label_ocr.txt,"PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Palafoxia tripteris (Dc.) Shinners
Cameron Co.: 8 miles west of Brownsville (from
jct. highways 77 & 281), 2 mile south on 281.
Brush area.
Occasional.
George Williges 661
13 June 1964
","['PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Palafoxia', 'tripteris', '(', 'Dc', '.', ')', 'Shinners', 'Cameron', 'Co.', ':', '8', 'miles', 'west', 'of', 'Brownsville', '(', 'from', 'jct', '.', 'highways', '77', '&', '281', ')', ',', '2', 'mile', 'south', 'on', '281', '.', 'Brush', 'area', '.', 'Occasional', '.', 'George', 'Williges', '661', '13', 'June', '1964']",41,BRIT291465,50,16,20,0.4,0.82
240,BRIT491911_370-symbiota_data_14250168_primary_label_ocr.txt,"HERBARIUM OF THE UNIVERSITY OF MICHIGAN
PLANTS OF TEXAS
Torelis zedosa (&Taertn.
det mathiaee Conelana
941
Iz waodeox
Eellaide,
Coyegataluelen
Traseresinnge
LOCALITYC
Vican Apsinge.
cam
neas.
C. L. LUNDELL
AMELIA A. LUNDELL
No S8/8 13 2aylgro
No.88/8
","['HERBARIUM', 'OF', 'THE', 'UNIVERSITY', 'OF', 'MICHIGAN', 'PLANTS', 'OF', 'TEXAS', 'Torelis', 'zedosa', '(', '&', 'Taertn', '.', 'det', 'mathiaee', 'Conelana', '941', 'Iz', 'waodeox', 'Eellaide', ',', 'Coyegataluelen', 'Traseresinnge', 'LOCALITYC', 'Vican', 'Apsinge', '.', 'cam', 'neas', '.', 'C.', 'L.', 'LUNDELL', 'AMELIA', 'A.', 'LUNDELL', 'No', 'S8/8', '13', '2aylgro', 'No.88/8']",23,BRIT491911,43,10,13,0.3023255813953488,0.5348837209302325
241,BRIT08636_370-symbiota_data_26797850_primary_label_ocr.txt,"Astrolepis sp.
PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Notholaena sinuata (Lagasca) Kaulf.
4 - 5 mi W of Rio Grande River, Maravillas Canyon,
Black Gap Wildlife Refuge.
BREWSTER COUNTY
WM. F. MAHLER
5116
16 Nov 1968
with:
H. P. Kirby, J. E. Ubelaker, D. W. Walton
","['Astrolepis', 'sp', '.', 'PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Notholaena', 'sinuata', '(', 'Lagasca', ')', 'Kaulf', '.', '4', '-', '5', 'mi', 'W', 'of', 'Rio', 'Grande', 'River', ',', 'Maravillas', 'Canyon', ',', 'Black', 'Gap', 'Wildlife', 'Refuge', '.', 'BREWSTER', 'COUNTY', 'WM', '.', 'F.', 'MAHLER', '5116', '16', 'Nov', '1968', 'with', ':', 'H.', 'P.', 'Kirby', ',', 'J.', 'E.', 'Ubelaker', ',', 'D.', 'W.', 'Walton']",39,BRIT08636,59,19,21,0.3559322033898305,0.6610169491525424
242,BRIT445702_370-symbiota_data_26733971_primary_label_ocr.txt,"Plants of MEX ICC
Arctostaphylós pungens HBK
NUEVO LEON:
western slopes of Sierra Madre
Oriental: Hwy. 51 between Galeana and Dr.
Arroyo, 24 km (by road) S of jct. with Hwy.
Piñon pine-o ak
forest with understory of Arctostaphylos pun-
gens and Ephedra compacta, on loose white
2300 m.
58 at Puerto de Pastores.
clay.
Alt.:
(24°32'N, 100°01'w)
June 28, 1978
Coll(s).: George Diggs with
group listed below
No.: 2019c
Dept. Botany, Univ. Wisconsin-Madison, Mexican research
trip, summer 1978. Participants: G.J. Breckon, M.E.
Breckon, S. Caughlan, T.S. Cochrane, B.A. Cochrane, C.M.
Corcoran, G. Diggs, D.A. Kolterman, & M.A. Raveret.
","['Plants', 'of', 'MEX', 'ICC', 'Arctostaphylós', 'pungens', 'HBK', 'NUEVO', 'LEON', ':', 'western', 'slopes', 'of', 'Sierra', 'Madre', 'Oriental', ':', 'Hwy', '.', '51', 'between', 'Galeana', 'and', 'Dr.', 'Arroyo', ',', '24', 'km', '(', 'by', 'road', ')', 'S', 'of', 'jct', '.', 'with', 'Hwy', '.', 'Piñon', 'pine-o', 'ak', 'forest', 'with', 'understory', 'of', 'Arctostaphylos', 'pun-', 'gens', 'and', 'Ephedra', 'compacta', ',', 'on', 'loose', 'white', '2300', 'm.', '58', 'at', 'Puerto', 'de', 'Pastores', '.', 'clay', '.', 'Alt', '.', ':', '(', ""24°32'N"", ',', ""100°01'w"", ')', 'June', '28', ',', '1978', 'Coll', '(', 's', ')', '.', ':', 'George', 'Diggs', 'with', 'group', 'listed', 'below', 'No', '.', ':', '2019c', 'Dept', '.', 'Botany', ',', 'Univ', '.', 'Wisconsin-Madison', ',', 'Mexican', 'research', 'trip', ',', 'summer', '1978', '.', 'Participants', ':', 'G.J', '.', 'Breckon', ',', 'M.E', '.', 'Breckon', ',', 'S.', 'Caughlan', ',', 'T.S', '.', 'Cochrane', ',', 'B.A', '.', 'Cochrane', ',', 'C.M', '.', 'Corcoran', ',', 'G.', 'Diggs', ',', 'D.A', '.', 'Kolterman', ',', '&', 'M.A', '.', 'Raveret', '.']",107,BRIT445702,146,39,42,0.2876712328767123,0.7328767123287672
243,BRIT457692_370-symbiota_data_26810594_primary_label_ocr.txt,"HERBARIUM of The UNIVERSITY OF TEXAS
No.
Verbena ruthar Lehm
Chisrs inte Loothella
6-19-3)
Locality
Date.
Coll. B. C. Tharp
","['HERBARIUM', 'of', 'The', 'UNIVERSITY', 'OF', 'TEXAS', 'No', '.', 'Verbena', 'ruthar', 'Lehm', 'Chisrs', 'inte', 'Loothella', '6-19-3', ')', 'Locality', 'Date', '.', 'Coll', '.', 'B.', 'C.', 'Tharp']",12,BRIT457692,24,10,10,0.4166666666666667,0.5
244,BRIT260200_370-symbiota_data_14227214_primary_label_ocr.txt,"TEXAS PARKS AND WILDLIFE DEPARTMENT
FORT PARKER STATE PARK
Asclepiadecsat
FAMILY:
old pastune
HABITAT:
Asclepias
virielis
Antelopehorn milllwED
GENUS :
Walt.
SPECIES:
COMMON NAME:
May 1993
(१९3
Date:
LOCATION:Hwy 14 & Pk. Rd 28, Limestone Co.,Tx
COLLECTORS:J.Singhurst, L.Jones, & K. Blair
Voucher#.
1293
19
PARE
LAKE
+
","['TEXAS', 'PARKS', 'AND', 'WILDLIFE', 'DEPARTMENT', 'FORT', 'PARKER', 'STATE', 'PARK', 'Asclepiadecsat', 'FAMILY', ':', 'old', 'pastune', 'HABITAT', ':', 'Asclepias', 'virielis', 'Antelopehorn', 'milllwED', 'GENUS', ':', 'Walt', '.', 'SPECIES', ':', 'COMMON', 'NAME', ':', 'May', '1993', '(', '१९3', 'Date', ':', 'LOCATION', ':', 'Hwy', '14', '&', 'Pk', '.', 'Rd', '28', ',', 'Limestone', 'Co.', ',', 'Tx', 'COLLECTORS', ':', 'J.Singhurst', ',', 'L.Jones', ',', '&', 'K.', 'Blair', 'Voucher', '#', '.', '1293', '19', 'PARE', 'LAKE', '+']",52,BRIT260200,66,23,25,0.3787878787878788,0.7878787878787878
245,BRIT535116_370-symbiota_data_24940538_primary_label_ocr.txt,"FLORA OF TEXAS
The Nature Conservancy of Texas
espedeza stuevei Nutt.
ALO PINTO CO.: stems numerous, in large clumps, +/-
rect, ca. 1½ feet tall; rare, local in opening in narrow band
E post oak woodland on narrow band of sandstone on steep
ope of ridge otherwise composed of beds of limestone and
nale and supporting Ashe juniper-Texas oak low forest; N
ope of Schoolhouse Mountain, S side of Fortuna Bend
oad on S side of Brazos River at Garland Bend, 7-8
rmiles NW of courthouse in Palo Pinto, at N32°49'46.8"",
098°23'23.8"". Fortune Bend Quadrangle. Elev. 1000 ft.
ssociates included Ambrosia psilostachya, Aristida oligantha, A.
arpurea, Cenchrus spinifex, Clitoria mariana, Cnidoscolus texanus,
ommelina erecta, Commelina erecta, Croton capitatus, C. glandulosus,
coton texensis, Cyperus sp., Diodia teres, Eragrostis secundiflora,
riogonum multiflorum, Froelichia sp., Galactia regularis, Helianthemum
Heterotheca subaxillaris, Lechea tenuifolia, Monarda sp., Paspalum
-., Quercus stellata, Sideroxylon lanuginosum, Triplasis purpurea, Vitis
ustangensis.
J. R. Carr
#29137
14 September 2010
","['FLORA', 'OF', 'TEXAS', 'The', 'Nature', 'Conservancy', 'of', 'Texas', 'espedeza', 'stuevei', 'Nutt', '.', 'ALO', 'PINTO', 'CO.', ':', 'stems', 'numerous', ',', 'in', 'large', 'clumps', ',', '+/-', 'rect', ',', 'ca', '.', '1½', 'feet', 'tall', ';', 'rare', ',', 'local', 'in', 'opening', 'in', 'narrow', 'band', 'E', 'post', 'oak', 'woodland', 'on', 'narrow', 'band', 'of', 'sandstone', 'on', 'steep', 'ope', 'of', 'ridge', 'otherwise', 'composed', 'of', 'beds', 'of', 'limestone', 'and', 'nale', 'and', 'supporting', 'Ashe', 'juniper-Texas', 'oak', 'low', 'forest', ';', 'N', 'ope', 'of', 'Schoolhouse', 'Mountain', ',', 'S', 'side', 'of', 'Fortuna', 'Bend', 'oad', 'on', 'S', 'side', 'of', 'Brazos', 'River', 'at', 'Garland', 'Bend', ',', '7-8', 'rmiles', 'NW', 'of', 'courthouse', 'in', 'Palo', 'Pinto', ',', 'at', ""N32°49'46.8"", ""''"", ',', ""098°23'23.8"", ""''"", '.', 'Fortune', 'Bend', 'Quadrangle', '.', 'Elev', '.', '1000', 'ft.', 'ssociates', 'included', 'Ambrosia', 'psilostachya', ',', 'Aristida', 'oligantha', ',', 'A.', 'arpurea', ',', 'Cenchrus', 'spinifex', ',', 'Clitoria', 'mariana', ',', 'Cnidoscolus', 'texanus', ',', 'ommelina', 'erecta', ',', 'Commelina', 'erecta', ',', 'Croton', 'capitatus', ',', 'C.', 'glandulosus', ',', 'coton', 'texensis', ',', 'Cyperus', 'sp.', ',', 'Diodia', 'teres', ',', 'Eragrostis', 'secundiflora', ',', 'riogonum', 'multiflorum', ',', 'Froelichia', 'sp.', ',', 'Galactia', 'regularis', ',', 'Helianthemum', 'Heterotheca', 'subaxillaris', ',', 'Lechea', 'tenuifolia', ',', 'Monarda', 'sp.', ',', 'Paspalum', '-.', ',', 'Quercus', 'stellata', ',', 'Sideroxylon', 'lanuginosum', ',', 'Triplasis', 'purpurea', ',', 'Vitis', 'ustangensis', '.', 'J.', 'R.', 'Carr', '#', '29137', '14', 'September', '2010']",133,BRIT535116,202,75,79,0.3910891089108911,0.6584158415841584
246,BRIT356199_370-symbiota_data_24843274_primary_label_ocr.txt,"ray
STA
I634
Leguminosae
Eve's Necklace
PAN AMERICAN UNIVERSITY HERBARIUM
EDINBURG, TEXAS 78539
Texas
PLANTS OF
L.
Sophora tomentosa.
Found nt on the south shore of Padre
Island. Large plant with mesquite-like
seeds and yellow flowers. Leaves are
leathery-like.
Cameron County
24 February 1972
Willie Vega 23
","['ray', 'STA', 'I634', 'Leguminosae', 'Eve', ""'s"", 'Necklace', 'PAN', 'AMERICAN', 'UNIVERSITY', 'HERBARIUM', 'EDINBURG', ',', 'TEXAS', '78539', 'Texas', 'PLANTS', 'OF', 'L.', 'Sophora', 'tomentosa', '.', 'Found', 'nt', 'on', 'the', 'south', 'shore', 'of', 'Padre', 'Island', '.', 'Large', 'plant', 'with', 'mesquite-like', 'seeds', 'and', 'yellow', 'flowers', '.', 'Leaves', 'are', 'leathery-like', '.', 'Cameron', 'County', '24', 'February', '1972', 'Willie', 'Vega', '23']",43,BRIT356199,53,24,27,0.5094339622641509,0.8113207547169812
247,BRIT459375_370-symbiota_data_16477786_primary_label_ocr.txt,"Violaceae
PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Viola triloba
HARRISON CO.:
uplands along Wilcox Rd., ca
са
1 mi. s. of Shreveport-Camden
Rd., ca 6 mi. s.e. of Hallsvill
GEYATA AJILVSGI
3792
5 April 1977
","['Violaceae', 'PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Viola', 'triloba', 'HARRISON', 'CO.', ':', 'uplands', 'along', 'Wilcox', 'Rd.', ',', 'ca', 'са', '1', 'mi', '.', 's.', 'of', 'Shreveport-Camden', 'Rd.', ',', 'ca', '6', 'mi', '.', 's.e', '.', 'of', 'Hallsvill', 'GEYATA', 'AJILVSGI', '3792', '5', 'April', '1977']",30,BRIT459375,43,14,16,0.37209302325581395,0.6976744186046512
248,BRIT360059_370-symbiota_data_24845787_primary_label_ocr.txt,"Plants of Texas
Phacelia integrifolia Torr.
Sandy loam soil along roadsides of
FM 874 ab out 5 miles west of Kermit
WINKLER COUNTY
Turner Collins
1223
Мay 9, 1966
","['Plants', 'of', 'Texas', 'Phacelia', 'integrifolia', 'Torr', '.', 'Sandy', 'loam', 'soil', 'along', 'roadsides', 'of', 'FM', '874', 'ab', 'out', '5', 'miles', 'west', 'of', 'Kermit', 'WINKLER', 'COUNTY', 'Turner', 'Collins', '1223', 'Мay', '9', ',', '1966']",24,BRIT360059,31,12,14,0.45161290322580644,0.7741935483870968
249,BRIT366084_370-symbiota_data_24850587_primary_label_ocr.txt,"PLANTS OF TEXAS
HERBARIUM OF SOUTHERN METHODIST UNIVERSITY
Lythrum lanc eolatum El1.
San Patricio Co.: 1 mile northeast of
Aransas Pass. Fine sandy soil.
Fred B. Jones
568
June 8, 1951
","['PLANTS', 'OF', 'TEXAS', 'HERBARIUM', 'OF', 'SOUTHERN', 'METHODIST', 'UNIVERSITY', 'Lythrum', 'lanc', 'eolatum', 'El1', '.', 'San', 'Patricio', 'Co.', ':', '1', 'mile', 'northeast', 'of', 'Aransas', 'Pass', '.', 'Fine', 'sandy', 'soil', '.', 'Fred', 'B.', 'Jones', '568', 'June', '8', ',', '1951']",29,BRIT366084,36,15,16,0.4444444444444444,0.8055555555555556
250,BRIT244919_370-symbiota_data_14225005_primary_label_ocr.txt,"Cyperus grayioides Mohlenbrock
Upshur County: Sandy roadside, formerly a sandhill woodland, on E side of
TX 155, 0.2 mi S of roadside park and 0.3 mi S of jct. FR 1002, ca. 12 mi S
of Gilmer and 2.1 mi N of US 80 at Big Sandy, adjacent to sand mine, Big
Sandy 7.5' Quad., 32°36'23""N, 95°05'23""W. Elev. 300-310 ft. Geology -
Quaternary Alluvium below Queen City Sand (Eocene). Soils - 8ienville
(Psammentic Paleudalfs). Associates include Cnidoscolus texanus, Coreopsis
basalis, C. intermedia, Croton argyranthemus, Helianthemum georgianum,
Denothera heterophylla, Paronychia drummondii, Penstemon murrayanus, Stylisma
pickeringii, and Tradescantia reverchonii. Some scale margins brown.
Steve L. Orzell and Edwin L. Bridges 8094
18 August 1988
","['Cyperus', 'grayioides', 'Mohlenbrock', 'Upshur', 'County', ':', 'Sandy', 'roadside', ',', 'formerly', 'a', 'sandhill', 'woodland', ',', 'on', 'E', 'side', 'of', 'TX', '155', ',', '0.2', 'mi', 'S', 'of', 'roadside', 'park', 'and', '0.3', 'mi', 'S', 'of', 'jct', '.', 'FR', '1002', ',', 'ca', '.', '12', 'mi', 'S', 'of', 'Gilmer', 'and', '2.1', 'mi', 'N', 'of', 'US', '80', 'at', 'Big', 'Sandy', ',', 'adjacent', 'to', 'sand', 'mine', ',', 'Big', 'Sandy', '7.5', ""'"", 'Quad.', ',', ""32°36'23"", ""''"", 'N', ',', ""95°05'23"", ""''"", 'W.', 'Elev', '.', '300-310', 'ft.', 'Geology', '-', 'Quaternary', 'Alluvium', 'below', 'Queen', 'City', 'Sand', '(', 'Eocene', ')', '.', 'Soils', '-', '8ienville', '(', 'Psammentic', 'Paleudalfs', ')', '.', 'Associates', 'include', 'Cnidoscolus', 'texanus', ',', 'Coreopsis', 'basalis', ',', 'C.', 'intermedia', ',', 'Croton', 'argyranthemus', ',', 'Helianthemum', 'georgianum', ',', 'Denothera', 'heterophylla', ',', 'Paronychia', 'drummondii', ',', 'Penstemon', 'murrayanus', ',', 'Stylisma', 'pickeringii', ',', 'and', 'Tradescantia', 'reverchonii', '.', 'Some', 'scale', 'margins', 'brown', '.', 'Steve', 'L.', 'Orzell', 'and', 'Edwin', 'L.', 'Bridges', '8094', '18', 'August', '1988']",109,BRIT244919,146,53,55,0.3767123287671233,0.7465753424657534
